ID,CENTER,DOORS,LINK1,LINK2,LINK3,LINK4,LINK5,LINK6
ROW4385,Clover,"3,6",SSTBPDB,BTHPBBH,BBPTBSS,CHDSSCD,BBDCTCP,SDHSSDP
ROW4386,Blank,"1,6",PBBCBDP,PSDBTPS,CCTBSHC,THHBTHP,PSHPPDS,CHPSSDD
ROW4387,Clover,"1",HCDSTTH,DBSPHBD,TSSCBCD,SDCBSHB,PSSTTBD,HSTDSTD
ROW4388,Blank,"2,4,5",HSTBBDD,SPCPCBP,PCTCHCH,PSTPHPT,DBBTTHP,HBPSTBC
ROW4389,Diamond,"2",CCTDDHD,BDDCCST,CCTCTHS,HHCBSSB,TPDTDSB,SPCTSHS
ROW4390,Blank,"4",BTBHSTH,HDPPPBT,SDPDSTP,PCSSBSS,PHCDSHP,DSDDDSC
ROW4391,Blank,"1,2,4,6",BHDPBCD,HTBCHCT,BSBCPBD,BBDSHCP,HDCCBDC,CHHBCTD
ROW4392,Blank,"1",BTPCPPB,BBBCTPB,BPDHBPP,CDBBHHP,HDPPCHC,BBHDCDB
ROW4393,Blank,"2",TSPCBTB,BCTPDTP,BBBBBBB,BBBBBBB,BBBBBBB,HSHSTDH
ROW4394,Blank,"3,5,6",TDTTCPD,HBBTPHT,DPHPBDD,HHTHTDP,CCDDTTP,PCTTSTT
ROW4395,Snake,"2,3,6",HPBSSPT,DBCPPDD,DHDDBCD,TCSSBSC,CDTDHBS,HBCBDSP
ROW4396,Blank,"3",HBTBHTT,PDBBTCC,CCSSBCP,CPPTSBS,HSHPCDC,BBSPBSD
ROW4397,Blank,"4",HHPTDTT,BDPHPDD,TPCPSSD,TDTSSHH,BPTCTHH,PTCDPST
ROW4398,Blank,"5,6",SHCCSHB,HDTBPPT,PSPHTPH,BPDSCPD,SDCCTCC,BDSHCHS
ROW4399,Blank,"2,6",SHDDTTT,TPDPTBP,BBBBBBB,BBBBBBB,BBBBBBB,PPPCTSB
ROW4400,Blank,"1,3,6",DCPCBSP,BPCBBDP,SDSPCSD,BSHPTTC,PTCSPHP,DBBBHCP
ROW4401,Blank,"1,4,5",HPHCPCC,HHCSDSS,HCDSCCT,SCDHSHC,DCPDDPS,STBSBHB
ROW4402,Blank,"1",HPDHDCT,HBBSCCD,HBHPHST,THCCSDS,BCHPBBB,HPTCTPH
ROW4403,Clover,"5",PSBBPBC,BBCTHPT,SPSBBBT,HBPPPPB,TTPBPCP,TTPSBDP
ROW4404,Blank,"4",TCTDSDH,BHHTPCD,SSPBHBS,CPBPHTB,TPPBTHC,HSBTBDP
ROW4405,Blank,"5,6",PCCDPDS,DPTHCHT,PTBPPTD,SHPBCTT,SHPHPBC,SPBCDHH
ROW4406,Blank,"4",SBPPCBT,PTTHCTC,TPBDBTB,BDBBPPD,BBBBBBB,BBBBBBB
ROW4407,Blank,"3,4,6",PHBSSDD,PTTDBSS,SHPHSHT,DHBTCCP,STHPCPP,HCBTDTS
ROW4408,Blank,"5",HCBDPDB,PSBSCSP,BDSTDCD,HBCPHSD,CTCTBBP,BCDPCSC
ROW4409,Blank,"2,3,4,6",DCSSCDP,BCTBHTC,STPBPTT,DBCBPPP,SBBTSDB,SHTSBST
ROW4410,Blank,"5",HBHPPPC,BSSBPCT,SDDDHSD,SDBHDBH,TCDHDDB,BSSDSDC
ROW4411,Blank,"4,6",CHHCBHH,DDCSDDD,DHDHSBC,PDCCHPP,TCTBBTS,BHCPHPB
ROW4412,Blank,"2,3,4,5",DBBSBCC,DBCCDTT,HHHHDDB,SBPSSHB,BBBHPCP,PHTCSCP
ROW4413,Hex,"5",SSBHBCD,BHPCBCD,TDCDCTS,THHTSHD,SSCPTCP,CDBDCSP
ROW4414,Blank,"1",SDBTBDP,TDHTCHH,PBHBSPP,THDHTHH,BBBBBBB,BBBBBBB
ROW4415,Blank,"2,5",HSDSBPH,CDTDSSD,CBCSHTC,CCHDCCB,TCPTDTB,SDBCSDH
ROW4416,Blank,"2,5",SHDDPHP,PBHBTSC,HHCPPDH,CDPCSDD,PDCDTDD,CHHTBDP
ROW4417,Blank,"1",TSSCBPT,PDCTHHS,DHDHDPD,SDHBTCP,DHHBSSC,TTTSCBS
ROW4418,Snake,"1,2,3",HSPHBSS,DHBDHST,SPCBDSS,TBDHHPC,CTBDHCD,DTSTCSD
ROW4419,Blank,"5",DCDHDBB,CSCHDHD,THBPHBP,DSPDSSS,DHSPPPD,HDCPBCT
ROW4420,Blank,"2,3,6",BDBBTCS,DBHTCHP,CSHBBPP,CPSBDCH,HPBHPHD,PSPTCST
ROW4421,Blank,"2,3,6",DHSDBBP,BCPSCCB,CDBPPCT,DTCCSPC,TCTDPCB,BCPCDPP
ROW4422,Blank,"2",HBDHDSP,PBDPPBP,SBTPBDP,BHPBSHP,HHPDPCP,CDDBCHD
ROW4423,Blank,"2,4,6",PHTHCCD,DTBHBCC,HSBCBTS,DPCDDPB,CHDDDTS,HHDBPSH
ROW4424,Blank,"2,5",HPHBBDT,DHSBCDS,CCPPTDB,SSBPPSD,HHDSCDB,SSBCSBP
ROW4425,Snake,"5",PSCDSDH,CCBHDBT,DBBBHBS,BBPTTBB,HBBBSTB,HCCDTCC
ROW4426,Blank,"5",CPHDHTS,PCSHDTH,DCTTPHS,HCBCBBD,PHBBPBC,DTSHTHH
ROW4427,Blank,"5",BHSSPHC,HPHTCCB,PCPSTCB,BDBHPSC,DHTPDTB,SSDDPPP
ROW4428,Blank,"1,4",CSDSBPT,TPSPPCS,BCDBPBP,CTBHBBD,TCDPBHS,SPCTSCD
ROW4429,Blank,"5",CTPPSHC,BBBBBBB,BBBBBBB,DHHBBBC,DTCDHHP,BSPDHDP
ROW4430,Blank,"2,4",TDPBBPH,SBPTTTC,HSDCPDH,SBDPPBD,STSTTTS,CBDTBPD
ROW4431,Blank,"5",TSCBCBH,PBTPPBT,CTPBPPT,SPDBSBB,PBHBSSP,PTDSPPT
ROW4432,Blank,"3",SBCDHSB,DDPDTHB,SHCPHCD,TBHBHTB,HSBCPCT,CSHBPSP
ROW4433,Blank,"1,5",BTTTHPT,SCDBPBS,TTCPSCP,TPBCCHB,DHBHDDB,HCSBCCD
ROW4434,Blank,"2,6",DTSCPBT,DDDSCCS,CBTBHTS,TDCPTPD,BHCBHBD,DHDCBSS
ROW4435,Snake,"2,5,6",CHBPHDC,HDDBBPS,PBTHCDH,TCSCHSC,PSTCDBC,DPHPBDD
ROW4436,Blank,"2,3,4,5",SSCBDPP,HBSTSTT,CDTPCCP,THSSTBS,PHCSPHD,PPBPBBB
ROW4437,Blank,"3,6",CPHHDHH,PSCSBBD,SCSCTSS,DPDSDPS,DDCTCCH,DBTBHCC
ROW4438,Blank,"5",CPBHPCH,CSSSCBC,HTPPHCS,CPPCTCH,BHPBBCC,DTCBSBD
ROW4439,Blank,"2,3",TTCPPSC,HSSTHPD,DBHPCHS,PDSHPHH,PDCPSBP,BCBSDSD
ROW4440,Blank,"1",SCHDTTD,STCDBBC,TDBSDHB,PCPBPTB,DTBCCCT,SHPHTSB
ROW4441,Plus,"5",HSDPBPD,HSSTDDP,BHBDPHB,SCSCPPT,TSSHTTD,DHCHCSP
ROW4442,Blank,"1,2,3",BDHTSBD,DSPDPCS,CTCSSCP,HPTDPDH,BHDTPDS,DBPDHHH
ROW4443,Blank,"1,3,6",BTPCDPT,HDHPDPP,STCDHHD,HHTBSSP,BCSBTCH,CBPPSDP
ROW4444,Blank,"1,4",PCTSCTP,BSBHCBS,CBDHCTP,SPSDHSP,CHTCDHT,STSHPPB
ROW4445,Blank,"2,3",DHTSCHP,TTSSPTB,TPDHCCP,HHPDSHS,BDBDCBT,TPDPSTP
ROW4446,Blank,"2,5",DBBSCCS,TDHTSSS,TTSPSHT,CPTBPST,HPBTTSB,TTPCPBB
ROW4447,Blank,"3",BSHBPCP,HPTSDHC,BTHHCDH,DSBTHPP,SSCPDPC,DBPSPHP
ROW4448,Blank,"6",BCBSHTT,TPSCBPS,BPBHDCH,PBTBCBS,SBPBBSS,PCHTHCS
ROW4449,Blank,"2,3,4,5",CPTCDST,CBSPHTH,DCPDSHP,CTTTTTP,BCPDBPB,CBDHCTP
ROW4450,Blank,"4,5",PPPSTTH,PHBHHTB,TSDPBPB,CBBHHPC,THDDDTS,HTHBDBH
ROW4451,Blank,"1,5",CCHDPHD,TDTPCTT,SPBCDTP,BBPBCDC,DBPCPBB,STSDDHC
ROW4452,Blank,"2,5",CSDPSTH,STSCHSC,PTHHHBC,TCCDPHT,THPDCHT,CPDCCCP
ROW4453,Blank,"2,5",DTHTTST,THPHDCB,SPSHHTC,BPPBTDT,HHSHDPS,PBPSCSS
ROW4454,Blank,"3,6",DTDPCBB,BSDBDDH,SPBHDSH,PSCBHBD,SBCDBPB,CPTPPDP
ROW4455,Blank,"2,3,4,6",HTDBBCP,CPPCPTH,SHCBHPB,TDPTTDD,HSPBDTS,DSSHCCH
ROW4456,Blank,"2,4,6",STDHDPC,BBPDSHP,TBBDPSH,PDPCDTP,PCCDSCD,TBSSTPT
ROW4457,Blank,"2,4",PHPBCTP,DPPTSBD,HCBTTHC,CDCTTBT,BBBBBBB,BBBBBBB
ROW4458,Blank,"2,3",THTDBHT,SBDHDDT,HBDBTTT,HPPPSCH,BBBBBBB,BBBBBBB
ROW4459,Plus,"2,4",PHDHBHD,PBCHSST,SPCTHBH,CHHPSBT,BBBBBBB,BBBBBBB
ROW4460,Hex,"3",SSDSHHT,BDHBBHS,HDCTPCS,DCCHHDC,CHDHDSS,SBBBSDD
ROW4461,Blank,"1,2,4",BTCSCCH,HHTCSSC,HBBDSHB,DBTDCTD,PBBPCDS,CDHDPSS
ROW4462,Blank,"1,2,5,6",DDHSDTC,TPTPSHH,SCSBSTC,SCSBHTD,SSTBPCH,CHDHCTD
ROW4463,Blank,"3",HSCHPHS,DPTDCBP,CCDBSPT,BTHTHSP,DBSCBSH,DBSBPBB
ROW4464,Blank,"4,6",HCCHPPH,DBSCBSH,SDTBCSB,PCHDSBS,BBBBHTB,PPSSBSC
ROW4465,Blank,"5",HHSDCCB,TBSTBDC,PTHSTPS,HSCHPHS,SBDPTTT,PBDSHTP
ROW4466,Blank,"3,5",BBTDDHB,PPBPHHP,THTBTBC,PPDDBCB,TBCTPHB,TBTBPBC
ROW4467,Blank,"5",CPCSPBB,CHBCTDH,DCHTPBP,SPDHDPC,HHBHPHP,HBBDSHB
ROW4468,Blank,"2,6",HCBPCPC,HBDSTPC,SSDTPTC,PDHHSBT,DHBCTTD,DTSDBHD
ROW4469,Blank,"5,6",SDPBTSP,SBPSDTP,BTPPTBC,CBCDCTB,DDCHHSC,SCBBBSP
ROW4470,Hex,"1,5,6",TTHTBBH,PHBBSSP,CTHBSSD,PPDBTBD,TPSTBDD,HPHCSPC
ROW4471,Blank,"3",HSCSDPS,BSHPDTD,BBBTSSS,PPDCHBT,PTDSCDS,HDHPSBH
ROW4472,Blank,"5",CBCDCTB,PCHPCDS,DBPTTSD,SCTPHPC,PCPSTDC,CPPPSSS
ROW4473,Blank,"2,4",STBTBDS,PHHCPHC,CPCCTBP,PTSBTSP,CDDSSCD,PHBDTBP
ROW4474,Blank,"3,6",HTCDSDC,DDBDHHS,SCCPDTC,CPDPSTP,HHDBHBT,HCPHPPH
ROW4475,Blank,"1,3,4",DCBTHPB,HCPDDCH,HHBTDDP,HPHCPCC,TPSBTDD,BTPBCTT
ROW4476,Clover,"2,3,6",BTHTCCD,STDCTHC,SDCSCHD,PPSTSDD,CHBTPHH,PTSTSDH
ROW4477,Blank,"2,4,5",BDSHSCH,CBTBSSP,BHSBHHC,TPCTHPP,SHCCHBT,CBSPTDD
ROW4478,Clover,"3",TTDTBSC,SBTDBCD,PBPDBPC,CBHHSST,CTPPHSH,BHSBHHC
ROW4479,Blank,"2,4",BBTBCDC,BSDSDBH,HPBCHTP,PPCTPTS,PPHDSCC,SCBBTDC
ROW4480,Blank,"2,3",CPTPBDP,TBCBDPP,CPHCDTS,CDCDTPC,DDDPTSP,CDBHBBP
ROW4481,Blank,"3,5",CDTHPCT,DCPPHPD,BBDBBCB,HBTTSHH,BBPDSHP,TBBSBBH
ROW4482,Clover,"5",PSCDTPH,TBHCSBH,DTDTTSC,HCHSTDH,BPSSHBB,TSCHHST
ROW4483,Blank,"2,3,5",SHHHHPS,CCDHSPC,PCCCSST,DSSTDBH,PCHPCDB,PSSDSTB
ROW4484,Blank,"1,2,3,4,5",TPSPBCD,PSTHTSS,STHHCHB,CCPTCTC,HHHSSDD,PBCPPSS
ROW4485,Blank,"4",HTDCCTC,HHBPCTC,SCTSSPT,CPPCHHC,SPHHTSB,PPDSSDT
ROW4486,Diamond,"4",TDSBHBT,HHHSSSS,PHCTDCS,BTSBCBB,TTHCDTD,SPPPBTB
ROW4487,Blank,"5",HDBHTTP,DHDBBPH,HCDDHPD,DHDBSPD,CHDTDHD,CTTDTCH
ROW4488,Blank,"3,6",TDSBTSP,DSCHDCH,DCHBSHS,HBBPPCT,HHPCSTC,CTBHPPT
ROW4489,Blank,"5",SPSSSHS,CDCCPTD,PPBSSTT,CSPBSHD,HBDDSPH,DSPSHCH
ROW4490,Blank,"1,3,4",HHPDCDT,BDBHHDT,TBTHTPC,TSPCBBH,CCHHBSP,PPSPCTS
ROW4491,Blank,"2,3",TSBDDDD,DPSDDCC,HDDCCSH,DTDHPPP,PBTPHCP,BHSCHPC
ROW4492,Blank,"5",TSHTTDT,HCPSDTS,TPDPSTP,PSPSCDT,DSBPTDH,STDSTSD
ROW4493,Blank,"2,5",BSHCDTC,DCPBTCP,SBCTPHS,DSCHHCB,HHBTTHP,TPHHCPB
ROW4494,Blank,"2",CBSBDDB,HSHTHHH,PDTDPHH,SHPTDPT,CTCPPCC,DCHHTTT
ROW4495,Blank,"1,2,6",TSPPPDH,SPTPPPH,PSBTSDD,SHPDBSP,PHSSBHH,HBHTDHD
ROW4496,Blank,"1",CBCCDDB,SSCHCHH,PPDPPSH,SBBDHSC,STBSDST,HDBDPCC
ROW4497,Blank,"1,5",CTCCTSD,PHCSPHC,HHHBTPH,TDCSTBP,DPPPSDC,STBHSSP
ROW4498,Blank,"2,5",SHTPBBP,HTTSSBB,TCTCCPB,TCCHCPP,CHDHTBT,BCSCSPS
ROW4499,Blank,"2,3",CTHHSTH,DPPTBDT,CPDDBSH,PDBTBCD,PPDBPCB,DCTBDBS
ROW4500,Blank,"3,6",HBBPCPP,DCDPTHS,DDTSDHB,SHSDTSC,DTHCHDS,BDSSTTT
ROW4501,Clover,"1",TDPCPDC,BSTHTTP,DCPHDCH,PSSBSSD,PHSDHPD,TBHHSCT
ROW4502,Blank,"2,4,5",CDDHCBC,DDCCBCB,CSDPTBD,TSHBCCC,TBCDBHP,HTDCBSB
ROW4503,Clover,"2",STHBDCC,PHDTHBC,HDPTDTS,HSHBHHT,TBPTSTS,DTTHBTP
ROW4504,Hex,"5",SDCTCTH,PHHDBPT,BBPTSST,BPDBCHB,SCTCSHP,PCBSSDS
ROW4505,Blank,"5",SCPCHTS,TCSHSST,DSHPHCD,BTSCDCT,PDSSDHT,PTDDTCT
ROW4506,Blank,"1,2,4",PPDTBBT,DHHPSPB,STBHDST,SHDTHHH,CDSPCTP,CDSCPBT
ROW4507,Blank,"1,3,4,5",DDPBBHH,SSTBPTT,DBHSCCC,CDCBDDP,CHHCSDP,BCHCSSB
ROW4508,Blank,"2,3,5",BBBBBBB,HPHBPHS,TTDDSSH,PSPTTBH,DTHSHDT,TDBCTBT
ROW4509,Blank,"3,5",BTTDHHS,SHHDCDH,PCCBDSH,CHDTCPB,DSSDCCT,BPPPPCH
ROW4510,Snake,"5",CSPCSPT,HTSTSCD,SHHBCTS,HTDTCSD,DBTTDSC,PSDTHDT
ROW4511,Blank,"5",PBDCBTB,HTCTDDS,CHPHSTD,TSPCBTB,DTSSSPS,THSPSPP
ROW4512,Hex,"5",PHHDPPS,DCCHDDP,HPDSHDC,TCSCHCP,DCCTTCS,DCCHHBC
ROW4513,Blank,"2,6",HHTTDBC,CTDSTHH,DPCTCHC,CBTBDSC,SBCHTHD,PCCCSST
ROW4514,Hex,"2,5,6",HPDSHCB,TTCPHBB,SHPHPDT,PPTSPHC,BSDHBPD,TCTDDSD
ROW4515,Blank,"5,6",CDHBSTP,CDPTTHT,PHDTBBB,PCSBSPD,DBBBCSC,PHTPDDB
ROW4516,Blank,"3,6",SHCSTDT,HSTDSPB,HTHDCCS,STSCPTD,BHHTCSC,DPTTHST
ROW4517,Blank,"2,5",PSHHHSB,TDBHHCH,BDBHDBC,SDCDTTP,BCSSBBB,HCBBBCB
ROW4518,Blank,"2,3,4,6",PPBBPBP,DDTBPHD,DDPDPBC,TCSBPPB,CCBTTPS,TPPHCCD
ROW4519,Diamond,"3,5",SDSSHCD,CDCBDPT,BTHCSCB,SBPHBHD,TTHBHSH,TBPPSHT
ROW4520,Blank,"3,4",PPHBCBT,TPPCCHS,TPTBTDH,CHTTDCC,SHHDCDH,CBSTSSB
ROW4521,Blank,"2,5,6",BDPTPTH,BTPPDCH,TPSDPPC,SSPBSSB,TTPCCCD,SBBDCBS
ROW4522,Blank,"2,3,5",SPSCDCP,PTTCDPT,TCTTSDT,TSPDHHD,TSTTPTP,PCBTPTT
ROW4523,Blank,"1,3,4",CSBTCHT,DTSBBHH,BCDTCTD,DCTHHHS,SHSSDDD,STCDSPH
ROW4524,Blank,"1",DSBDDBD,BDHHSSC,STPBTTD,CBHDSSP,DBPDTCP,CSBBSPD
ROW4525,Blank,"6",TDSHPHB,CTBDHCD,BSCHPPD,SPPDHBT,HHCBBCP,CPCPCHP
ROW4526,Blank,"2",PSTBBDP,THDSBTS,PPHCBHD,PSTDHSC,DTPSDTB,DSPDHHP
ROW4527,Plus,"3,4,5",BSHSDDD,PCPSBSS,HCSCPPS,HTTDTCH,HTSDDSH,BPHCHTD
ROW4528,Blank,"2,3",BSDPSSP,HPTCPPT,SCHCCCT,DBPTTCT,PBBPPDD,CBSDBPC
ROW4529,Blank,"3,6",BTSBDBB,BSPDTPC,HHBDTDH,TTDBBSH,HSPPTHC,PCDSBBB
ROW4530,Blank,"5,6",CSSBHSS,CPSHSCS,HPHDHPB,SCPTHCD,BCPSCCB,TPCBTPH
ROW4531,Blank,"3,5",TTPTSTH,BSCCHDC,TCSHSTT,BDDCTTC,BSDPDSD,BDHBSSP
ROW4532,Hex,"3,5",DPCBCBP,HTTBPSB,SHCCTDT,BCDTTHT,PDSBPBD,BTBHTST
ROW4533,Blank,"1,4",HBBBPHC,BPBBDTT,CSHHSSB,CTDDHSS,THTHHCP,PCBBDDB
ROW4534,Hex,"3,4,6",CCSSBTP,HHPDPCP,CTSPHDP,HBBBPHC,DPDBTSH,SPCDSTS
ROW4535,Blank,"1,5",TTPPPTP,BDBDTPB,STTTBCP,TTPSHTP,CHTDDPT,TPSDTHB
ROW4536,Blank,"2,4,5",SHSTTST,SDSSSDP,CPHPTTC,CPHSDPD,THBSSPB,SBPHCPS
ROW4537,Clover,"6",TPPDPDC,PDDBHCS,CHTDDTP,HPHCBTS,CHCDTDC,CBDDTCS
ROW4538,Diamond,"5",SHHBHBT,HBDDHTC,SBDDHDS,BCHDPBB,BSPBHPD,TSBHHDT
ROW4539,Blank,"3,5,6",TTPPTBS,CHHBDTS,PTHDTBT,THDBSHT,DBDTPSS,PTHHCSP
ROW4540,Hex,"1,2,5,6",BDDHPSB,SPSPDST,THDDTPH,TBBCDSD,DSTBPDH,PBPCDDC
ROW4541,Blank,"1,3,5",PTBPDHC,HPHDBCD,PSCCBTB,TCPTCCB,HHCSBST,DHBDBPH
ROW4542,Blank,"5,6",TPCDDPB,PDTSCPC,PPPBHST,STDSSDB,DCBPBTS,SHPHTDH
ROW4543,Blank,"1",DPSDSHP,HSDPSTC,BBBBBBB,BBBBBBB,BBBBBBB,HPSHSBH
ROW4544,Blank,"3,6",SCSTHSS,BDPTBST,HPTTHHS,BCPHCBH,DPPDSTD,THHCBCS
ROW4545,Plus,"4",SPBSTCT,CSBHPDS,TDBSTPB,THDTTBT,BPHDBBP,BHTBPBH
ROW4546,Blank,"4,6",BSHHDDS,DHBPTPP,CBHHBBD,CPPTPHP,SBCTDHP,BTCTTBP
ROW4547,Blank,"2,5",CTCSCST,PHDDCBS,TTHTPHH,BTSHCDD,CSTHCHT,CDDDSCD
ROW4548,Blank,"2,4",DPTHCSP,SSCHTCD,DHSHTSP,HDHTHPD,SSBTSSS,TCDPSPS
ROW4549,Clover,"2,6",BSDPDPB,BHPPCCC,TPCTDDH,PHTCCCP,CHCHPSH,BDDTPCP
ROW4550,Blank,"1,3,6",DBPTBDP,SSHSPCT,HSTSDBB,HTBHHBD,SSTBSDD,CPPPHCC
ROW4551,Blank,"1,2",TCTCSDC,CDCDDBP,TDHHCHT,CDPPHSC,DSPHPTT,TDPDDCP
ROW4552,Plus,"1",CPCDTTT,DDSBTBH,HCTSCPB,BHSDBPD,CSSCTDP,BDPTSTC
ROW4553,Blank,"1,4,6",PHBDBBS,DHBBCSH,PCTCSBS,DPTCDCT,TPDHCPT,TBDPSSS
ROW4554,Blank,"3,5",BTTPHBC,PTPCBTT,DBSDSDH,CSTHTCT,HCDCCDD,BHPSSHC
ROW4555,Blank,"3",HCTDDTP,TTTDHHC,THBBPCC,TCTDSDH,BHBBSCC,BTDHCPB
ROW4556,Blank,"3,6",TTBBBHD,SSCPPCB,CHCSPSS,CCTBCBB,THTHHDT,HCBPSBH
ROW4557,Hex,"1",HBCCHDT,DTHCHDS,BCSPTDS,SDPDCCD,TSCBCHS,PSPDDBC
ROW4558,Blank,"3,5",HTTTTPT,CDHHDBB,HBTPHPC,PTHCPBP,THPHDCB,BPTDTTP
ROW4559,Hex,"1,5",DDSTBDH,SDBTBCS,THPHBSD,BSPBDSB,BSPSTBT,SCPPCBT
ROW4560,Blank,"5",BSTDPBD,SPPSCBP,SBBPDST,CDHTHPS,CBSPSDP,HTPHCDS
ROW4561,Blank,"2,4",CCBBCCD,CBTBBBT,PPBHTCD,BHHBDPD,SBSDHTB,PTCPHTC
ROW4562,Blank,"5",HTBPTCD,DHCDDTH,TPCSHDP,BHHTPPB,BHSHPSC,DHCDDTB
ROW4563,Blank,"5",HCBSTCD,BHTHCSB,THDBDTB,SHCBBPP,CCHDSBT,DCPTCSS
ROW4564,Blank,"2,5",SPBTHCB,PHDHCDS,BPHPCCB,CTBPPCT,SDSDHDS,CPPHTBP
ROW4565,Hex,"2,6",STPSPDP,CTBBSSD,DCCPSSS,BHHBHPC,BSDTHSP,CTPHDPC
ROW4566,Blank,"2,5",CTDPHTP,THDHSHP,DDCDBDB,BBDPBPP,HSBPDTH,THBSPCD
ROW4567,Blank,"2,5",SDPSBTB,HBTDCPH,SBDCPHP,HHHBHSP,PCPHDPP,SPTDPSP
ROW4568,Plus,"5,6",TPPHPPD,PSDTTDS,TSHTBBH,TTSSSPS,CTDSCPH,BBSDHTH
ROW4569,Plus,"2,5",DHPHBSC,CHPCCBC,PPBHPSB,CDDDTTC,DBBDHBH,BPSSDHT
ROW4570,Diamond,"2,5,6",BHTHBDD,DBBDHBH,SCSSPTT,BSHHCBH,TPTBTCT,DPTBSSH
ROW4571,Blank,"2,3",THTSHHD,PSPSDSP,CBSHTCH,PCBTTBC,TTDCBST,DTHHCDB
ROW4572,Blank,"6",SBSBPHS,SPSSDDP,SCTCDHS,CDHBTCT,PTTDBSS,SDBSHST
ROW4573,Blank,"2,3,5",SPHTBPH,SCDCSTT,BPCDBCH,TCBTHHD,DDCSPHC,HBPHTSD
ROW4574,Hex,"5,6",SSBBPPP,SCSDHPS,DBCSHHT,PHBBCTC,CDCPHTC,DSTPCHP
ROW4575,Blank,"4,5,6",THCCCBD,PDTBHTP,HTBPCCP,BBDCSST,PBDBDPP,BPSPCTS
ROW4576,Blank,"4,5",SBDPDHT,BDTCPSD,TBPHCDD,TBDDDCT,THPSHPH,CHPSSDC
ROW4577,Blank,"3,5,6",HHHBPCT,BTBTCSC,PTHPTBS,HCCPSPH,HBHSHHH,SHCCTDT
ROW4578,Diamond,"2,3",CHDDBTP,PHBBPBC,TSPTBHS,CPPDCSD,CPBPPPT,HHBBBPD
ROW4579,Clover,"3,5",PPTPHTH,DSDHBPB,DCSBPDP,DTBSBBB,PHDBHDH,SSBTSBT
ROW4580,Blank,"2",CDHCBHH,DHDSTPT,BSHTBTT,SDTTTBB,BDSTPBP,TCCSDHC
ROW4581,Hex,"3,4,5",HPTPBPC,DSCPSHS,BSSDTBD,SHCHSSD,THPPTPD,PBCTCHT
ROW4582,Diamond,"5",PDPSTHS,HBHDTST,HSBPDDT,CPDHPCS,HCDCDTT,HDCDBBT
ROW4583,Blank,"1,2,5,6",STTHDHC,SBDPHPD,TDPDTPS,BCCCTPB,DCTHPBH,BTPHCSC
ROW4584,Blank,"6",TTHTCSD,DBPHTST,PHDHCPP,CDBDBSP,SDSBTHD,PDPHCSC
ROW4585,Blank,"2,3,6",SSCTCPT,PHBBPTD,TCBDSSS,DHTSCHP,HCPSDTS,TPSBPST
ROW4586,Diamond,"2,5",HHCBPHC,HCCDPDS,PTTSHCT,CPSHDDH,HTCPTBT,PDPTSST
ROW4587,Blank,"2,5",HDCTCSS,PCTBPBC,BSTPHCS,SBHDDCT,CPTTSCH,BCDDSBS
ROW4588,Blank,"2,4,5",DCTHTPC,BSCCBHS,BBPBPCB,SCPHHSS,SDBCCTB,BDPCCPH
ROW4589,Blank,"1,3",SCCTBCB,HCSDDPD,PCDSBBB,HPPBSHH,CBPSSCH,PCDCCPT
ROW4590,Blank,"1,3",DHDBSCP,DHBBPHB,SHTPCCT,DBTDHCH,THDTBDH,DPHTCTC
ROW4591,Blank,"6",TCSPPPC,TPTTBCD,HSHDTDB,TBCSPCT,SDHTHPC,BDPHTDT
ROW4592,Blank,"3,6",HDCBBTP,CSBDCDH,BPSDBHB,TSPCBBB,CHHBHCH,TBPDPSH
ROW4593,Blank,"1,3,4,5",SDTDDDD,STPCDHS,DHBDDTT,DTCDCPC,DCDBDTP,TPCTDDH
ROW4594,Blank,"2",BPDCHHD,BSPBDCD,THTPSDC,SCPPTTT,TSHPBSP,BCSPTCH
ROW4595,Blank,"2,3,5",BBCHSHC,DBPCBST,BCHCDTT,TTHTBDC,CSHTTBD,HCPBBBB
ROW4596,Diamond,"3,5",SPPBBBS,BBSBTTP,DBSPCCC,BBBBBBB,PTDPCPB,BBDHTBC
ROW4597,Blank,"1,3",DHBTCCP,CBDPBHS,DTHHTSS,TSPSCPC,DHPDCPH,PTDTHPT
ROW4598,Hex,"1,3",TBPTCTS,PHPSDSS,DTTCTDB,SSHCPCP,PCSCBHB,HTPPHCS
ROW4599,Hex,"3",HBTHTBC,DHBDBCT,SSPBTDT,BSPBSCC,PBBHDBC,CTCTHHS
ROW4600,Snake,"2",HDHTDSC,THSSBCH,PTCBBDD,PBTPCDS,HPSCSPB,HTBSHPD
ROW4601,Blank,"2",CSCDBCS,SDHHHBT,SSCPHDP,BHSSPHC,SSTHCTC,DTTCTPP
ROW4602,Blank,"2,3",CSPTBTC,DDTSHPD,CCHHTDT,DPHBPDH,TDTPCTT,PCPCBCC
ROW4603,Blank,"3,4,5",BBBBBBB,BBBBBBB,BPSCDSC,TSSCBPT,CSPHSTD,BBBBBBB
ROW4604,Blank,"2,3,4,6",PPPBCPP,SCPDSHB,SBBCDST,DPBHBBS,THCDDPH,BTDHPBB
ROW4605,Plus,"2,6",BBBBBBB,CSPHSTD,TTTSCBS,HHCPHST,HHTHCTT,CTTCTBT
ROW4606,Blank,"2",SSPCCPS,BTSSCCP,PCPBPPD,STHBDDD,DTPPHHD,CPBTPBT
